County,Inspection Date,Owner Name,Trade Name,Street,City,State Code,Zip Code,Deficiency Number,Deficiency Description,Location 1
New York,06/23/2017,1613 FOOD CORP,1613 FOOD,1613 ST NICHOLAS AVE,NEW YORK,NY,10040,02A,Rodent defiled foods or ingredients,"1613 ST NICHOLAS AVE
NEW YORK, NY 10040
(40.855237, -73.929405)"
Richmond,05/17/2017,JAI SAI CORP,CONVENIENT FOOD MARKET,2 NEW DORP LN,STATEN ISLAND,NY,10306,09D,"Plumbing or sinks not properly sized, installed or maintained: equipment or floors not properly drained","2 NEW DORP LN
STATEN ISLAND, NY 10306
(40.575848, -74.119818)"
New York,06/23/2017,1613 FOOD CORP,1613 FOOD,1613 ST NICHOLAS AVE,NEW YORK,NY,10040,14B,"Insect, birds or other vermin observed within the establishment (not likely to result in product contamination)","1613 ST NICHOLAS AVE
NEW YORK, NY 10040
(40.855237, -73.929405)"
Westchester,04/17/2017,LOS ABUELOS GROCERY CORP,LOS ABUELOS GROCERY,37 E 3RD ST,MT VERNON,NY,10550,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","37 E 3RD ST
MT VERNON, NY 10550
(40.907271, -73.833176)"
Kings,05/30/2017,FLEISHERS BROOKLYN LLC,FLEISHERS GRASS FED,192 5TH AVE ,BROOKLYN,NY,11217,08B,"Hot-holding equipment improperly designed, maintained, or operated to keep hot foods at 135?F or above","192 5TH AVE
BROOKLYN, NY 11217
(40.67687, -73.980153)"
Kings,05/18/2017,GOMZOS BAKE SHOP LLC,GOMZOS BAKE SHOP,328 KINGSTON AVE,BROOKLYN,NY,11213,09A,Handwashing facilities improperly installed or maintained,"328 KINGSTON AVE
BROOKLYN, NY 11213
(40.66786, -73.942342)"
Bronx,06/28/2017,1539 BOYNTON GOURMET & GRILL INC,1539 BOYNTON GOURMET &,1539 WESTCHESTER AVENUE,BRONX,NY,10472,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","1539 WESTCHESTER AVENUE
BRONX, NY 10472
(40.82864, -73.878421)"
Kings,05/05/2017,EARLY BIRD SUPERMARKET INC,EARLY BIRD SUPERMARKET,6614 BAY PKWY,BROOKLYN,NY,11204,11B," Not wearing clean outer garments, effective hair restraints or secure jewelry","6614 BAY PKWY
BROOKLYN, NY 11204
(40.612876, -73.98243)"
Kings,06/07/2017,B&N FOOD CORP,B&N FOOD,152 ALBANY AVE,BROOKLYN,NY,11213,15E,Unused equipment or materials improperly stored or in an unclean condition,"152 ALBANY AVE
BROOKLYN, NY 11213
(40.675363, -73.938847)"
Kings,05/15/2017,W & F SUPER GROCERY INC,W & F SUPER GROCERY,5411 7TH AVE,BROOKLYN,NY,11220,09C,"Toilet facilities improperly installed, equipped or maintained","5411 7TH AVE
BROOKLYN, NY 11220
(40.639997, -74.008463)"
Kings,06/29/2017,ARIS FRUITLAND INC,ARIS FRUITLAND,4504 FT HAMILTON PKWY,BROOKLYN,NY,11219,12B,"Food or ingredient storage containers are not clean, covered or properly identified","4504 FT HAMILTON PKWY
BROOKLYN, NY 11219
(40.640187, -73.994952)"
Bronx,05/02/2017,AGOGO AFRICAN TRADING CORP,AGOGO,1347 EDWARD L GRANT HWY,BRONX,NY,10452,14C,Evidence of pets or other domestic animals in establishment,"1347 EDWARD L GRANT HWY
BRONX, NY 10452
(40.840204, -73.921498)"
Richmond,05/12/2017,A&S TWINS INC,BROTHERS BAGELS&DELI,262 NORWAY AVE,STATEN ISLAND,NY,10305,16A,"Chemicals or pesticides improperly labeled, stored or handled","262 NORWAY AVE
STATEN ISLAND, NY 10305
(40.592251, -74.077792)"
New York,06/29/2017,2589 WESTSIDE MARKETS LLC,WESTSIDE MARKET,2589 BROADWAY,NEW YORK,NY,10025,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","2589 BROADWAY
NEW YORK, NY 10025
(40.795725, -73.971123)"
New York,06/30/2017,TRADER JOES EAST INC,TRADER JOES #543,675 6TH AVE,NEW YORK,NY,10010,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","675 6TH AVE
NEW YORK, NY 10010
(40.74212, -73.99399)"
Nassau,07/03/2017,CNI MEAT & PRODUCE INC,FOOD WORLD,500 W MERRICK RD,VALLEY STREAM,NY,11580,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","500 W MERRICK RD
VALLEY STREAM, NY 11580
(40.669371, -73.715163)"
Orange,05/22/2017,GUTIERREZ A & LOPEZ SJ,LA POBLANITA GROCERY DL,56 MILL ST,NEWBURGH,NY,12550,16A,"Chemicals or pesticides improperly labeled, stored or handled","56 MILL ST
NEWBURGH, NY 12550
(41.498124, -74.019854)"
Kings,04/26/2017,HERRERA ALEXIS,HERRERA DELI & GROCERY,156 MARCUS GRAVEY BLVD,BROOKLYN,NY,11206,10A,Exterior of unsuitable construction or not in good physical repair,"156 MARCUS GRAVEY BLVD
BROOKLYN, NY 11206
(40.693071, -73.940058)"
Kings,05/17/2017,WEST 6 FRUITS&VEGETABLE STORE INC,WEST 6 FRUITS & VEGETAB,294 KINGS HWY,BROOKLYN,NY,11223,12D,Street clothing or soiled lined stored unsegregated from exposed food or food-contact surfaces,"294 KINGS HWY
BROOKLYN, NY 11223
(40.60512, -73.979556)"
Kings,06/05/2017,COSENTINOS FISH MARKET INC,COSENTINOS FISH MARKET,6922 3RD AVE,BROOKLYN,NY,11209,10A,Exterior of unsuitable construction or not in good physical repair,"6922 3RD AVE
BROOKLYN, NY 11209
(40.635156, -74.026287)"
Richmond,05/12/2017,A&S TWINS INC,BROTHERS BAGELS&DELI,262 NORWAY AVE,STATEN ISLAND,NY,10305,15D,Thermometers not provided where required,"262 NORWAY AVE
STATEN ISLAND, NY 10305
(40.592251, -74.077792)"
Kings,05/22/2017,SEMSEM FRUIT&GROCERY CORP,SEMSEM FRUIT&GROCERY,1955 BATH AVE,BROOKLYN,NY,11214,15F,Storage cabinets or shelves are not clean or in good repair,"1955 BATH AVE
BROOKLYN, NY 11214
(40.601812, -74.002211)"
Bronx,05/09/2017,MOES 2 DELI&GROCERY CORP,MOES 2 DELI&GROCERY,105 E 175TH ST,BRONX,NY,10453,15F,Storage cabinets or shelves are not clean or in good repair,"105 E 175TH ST
BRONX, NY 10453
(40.846902, -73.91046)"
Kings,05/05/2017,EARLY BIRD SUPERMARKET INC,EARLY BIRD SUPERMARKET,6614 BAY PKWY,BROOKLYN,NY,11204,12C,"Bulk food displays are improperly constructed, displayed or handled","6614 BAY PKWY
BROOKLYN, NY 11204
(40.612876, -73.98243)"
Onondaga,05/23/2017,APHONE FOODS INC,APHONE FOODS,826 BUTTERNUT ST,SYRACUSE,NY,13208,10A,Exterior of unsuitable construction or not in good physical repair,"826 BUTTERNUT ST
SYRACUSE, NY 13208
(43.062602, -76.144202)"
Nassau,07/03/2017,CNI MEAT & PRODUCE INC,FOOD WORLD,500 W MERRICK RD,VALLEY STREAM,NY,11580,15A,"Food contact equipment, utensils or conveyances: contact surfaces unclean or not properly sanitized","500 W MERRICK RD
VALLEY STREAM, NY 11580
(40.669371, -73.715163)"
Nassau,07/03/2017,CNI MEAT & PRODUCE INC,FOOD WORLD,500 W MERRICK RD,VALLEY STREAM,NY,11580,13B,Other required records/certifications are not maintained,"500 W MERRICK RD
VALLEY STREAM, NY 11580
(40.669371, -73.715163)"
Bronx,05/02/2017,AGOGO AFRICAN TRADING CORP,AGOGO,1347 EDWARD L GRANT HWY,BRONX,NY,10452,16A,"Chemicals or pesticides improperly labeled, stored or handled","1347 EDWARD L GRANT HWY
BRONX, NY 10452
(40.840204, -73.921498)"
Onondaga,05/30/2017,SOLVAY FOOD MARKET INC,SOLVAY SUPER SAVER,1207 MILTON AVE,SYRACUSE,NY,13204,09D,"Plumbing or sinks not properly sized, installed or maintained: equipment or floors not properly drained","1207 MILTON AVE
SYRACUSE, NY 13204
(43.059014, -76.197412)"
Kings,06/23/2017,ORGANIC PLANET CORP,ORGANIC PLANET,43 BOGART ST UNIT D ,BROOKLYN,NY,11206,04H,Equipment cleaning or sanitizing facilities inadequate for establishments handling potentially hazardous foods,"43 BOGART ST
BROOKLYN, NY 11206
(40.705124, -73.933249)"
Kings,07/06/2017,ANDRADE BERNARDO,NB DELI GROCERY,4916 4TH AVE,BROOKLYN,NY,11220,15C,"Food equipment improperly designed, constructed or maintained","4916 4TH AVE
BROOKLYN, NY 11220
(40.646676, -74.012467)"
New York,06/30/2017,TRADER JOES EAST INC,TRADER JOES #543,675 6TH AVE,NEW YORK,NY,10010,15F,Storage cabinets or shelves are not clean or in good repair,"675 6TH AVE
NEW YORK, NY 10010
(40.74212, -73.99399)"
Westchester,06/13/2017,MAZAMITLA INC,MAZAMITLA,209 UNION AVE,NEW ROCHELLE,NY,10801,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","209 UNION AVE
NEW ROCHELLE, NY 10801
(40.909533, -73.793911)"
Kings,05/31/2017,DRAGON DISCOUNT STORE INC,DRAGON DISCOUNT,5923 7TH AVE,BROOKLYN,NY,11220,12B,"Food or ingredient storage containers are not clean, covered or properly identified","5923 7TH AVE
BROOKLYN, NY 11220
(40.636985, -74.011596)"
Richmond,06/16/2017,FRENCH TART CHEZ LAURENT CORP,FRENCH TART THE,1141 N RAILROAD AVE,STATEN ISLAND,NY,10306,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","1141 N RAILROAD AVE
STATEN ISLAND, NY 10306
(40.579309, -74.10955)"
Kings,06/07/2017,B&N FOOD CORP,B&N FOOD,152 ALBANY AVE,BROOKLYN,NY,11213,10B,Establishment has insufficient space to accommodate operations,"152 ALBANY AVE
BROOKLYN, NY 11213
(40.675363, -73.938847)"
Kings,04/26/2017,HERRERA ALEXIS,HERRERA DELI & GROCERY,156 MARCUS GRAVEY BLVD,BROOKLYN,NY,11206,15C,"Food equipment improperly designed, constructed or maintained","156 MARCUS GRAVEY BLVD
BROOKLYN, NY 11206
(40.693071, -73.940058)"
Kings,06/29/2017,ARIS FRUITLAND INC,ARIS FRUITLAND,4504 FT HAMILTON PKWY,BROOKLYN,NY,11219,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","4504 FT HAMILTON PKWY
BROOKLYN, NY 11219
(40.640187, -73.994952)"
Kings,07/06/2017,ABDUL RAKIB A ZINDANI,NEIGHBORHOOD DELI GROCY,315 MARCUS GARVEY BLVD,BROOKLYN,NY,11221,14B,"Insect, birds or other vermin observed within the establishment (not likely to result in product contamination)","315 MARCUS GARVEY BLVD
BROOKLYN, NY 11221
(40.686639, -73.938773)"
New York,06/23/2017,1613 FOOD CORP,1613 FOOD,1613 ST NICHOLAS AVE,NEW YORK,NY,10040,10D,"Refuse containers not clean, covered, in good repair or removed at sufficient intervals","1613 ST NICHOLAS AVE
NEW YORK, NY 10040
(40.855237, -73.929405)"
New York,06/30/2017,TRADER JOES EAST INC,TRADER JOES #543,675 6TH AVE,NEW YORK,NY,10010,09A,Handwashing facilities improperly installed or maintained,"675 6TH AVE
NEW YORK, NY 10010
(40.74212, -73.99399)"
Kings,02/07/2017,GV MEAT & PRODUCE CORP,CARIBBEAN SUPERMARKET,741 UTICA AVE,BROOKLYN,NY,11203,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","741 UTICA AVE
BROOKLYN, NY 11203
(40.654858, -73.930715)"
Kings,06/26/2017,13TH AVENUE SUPERMARKET LLC,GOURMET GLATT MARKET,1274 39TH ST,BROOKLYN,NY,11218,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","1274 39TH ST
BROOKLYN, NY 11218
(40.640955, -73.986828)"
Kings,06/26/2017,13TH AVENUE SUPERMARKET LLC,GOURMET GLATT MARKET,1274 39TH ST,BROOKLYN,NY,11218,09D,"Plumbing or sinks not properly sized, installed or maintained: equipment or floors not properly drained","1274 39TH ST
BROOKLYN, NY 11218
(40.640955, -73.986828)"
Kings,05/03/2017,PLAZA FOOD MARKET CORP,PLAZA FOOD MARKET,980 RUTLAND RD,BROOKLYN,NY,11212,15D,Thermometers not provided where required,"980 RUTLAND RD
BROOKLYN, NY 11212
(40.662272, -73.927005)"
Bronx,06/09/2017,TROPICAL FRUITS&VEGETABLES CORP,TROPICAL FRUITS&VEGTBLS,234 W 231ST ST,BRONX,NY,10463,10B,Establishment has insufficient space to accommodate operations,"234 W 231ST ST
BRONX, NY 10463
(40.879583, -73.90611)"
Bronx,04/27/2017,LA JUQUILITA 547 GROCERY CORP,LAJUQUILITA 547 GROCERY,547 SOUTHERN BLVD,BRONX,NY,10455,09C,"Toilet facilities improperly installed, equipped or maintained","547 SOUTHERN BLVD
BRONX, NY 10455
(40.812264, -73.903675)"
New York,03/23/2017,PALOMA DELICATESSEN CORP,PALOMA DELICATESSEN,667 W 177TH ST #7,NEW YORK,NY,10033,10D,"Refuse containers not clean, covered, in good repair or removed at sufficient intervals","667 W 177TH ST
NEW YORK, NY 10033
(40.847404, -73.937234)"
Kings,05/30/2017,FLEISHERS BROOKLYN LLC,FLEISHERS GRASS FED,192 5TH AVE ,BROOKLYN,NY,11217,09A,Handwashing facilities improperly installed or maintained,"192 5TH AVE
BROOKLYN, NY 11217
(40.67687, -73.980153)"
New York,06/23/2017,YC DELI GOURMET MARKET INC,YC DELI GOURMET MARKET,1576 2ND AVE,NEW YORK,NY,10028,09A,Handwashing facilities improperly installed or maintained,"1576 2ND AVE
NEW YORK, NY 10028
(40.775236, -73.953665)"
Kings,06/23/2017,ORGANIC PLANET CORP,ORGANIC PLANET,43 BOGART ST UNIT D ,BROOKLYN,NY,11206,11C,"Eating, drinking or use of tobacco in exposed food areas","43 BOGART ST
BROOKLYN, NY 11206
(40.705124, -73.933249)"
New York,05/22/2017,5069 MEAT&PRODUCE CORP,FOOD UNIVERSE MARKET PL,5069 BROADWAY,NEW YORK,NY,10034,13B,Other required records/certifications are not maintained,"5069 BROADWAY
NEW YORK, NY 10034
(40.870458, -73.915096)"
Kings,03/22/2017,FULTON&SARATOGA DELI CORP,FULTON&SARATOGA DELI,1961 FULTON ST,BROOKLYN,NY,11233,15A,"Food contact equipment, utensils or conveyances: contact surfaces unclean or not properly sanitized","1961 FULTON ST
BROOKLYN, NY 11233
(40.678593, -73.916596)"
Kings,06/30/2017,YORK FUEL INC,EXXON,1760 FLATBUSH AVE,BROOKLYN,NY,11210,14A,Evidence of rodents observed (not likely to result in product contamination),"1760 FLATBUSH AVE
BROOKLYN, NY 11210
(40.627122, -73.941625)"
Kings,06/23/2017,ORGANIC PLANET CORP,ORGANIC PLANET,43 BOGART ST UNIT D ,BROOKLYN,NY,11206,03D,Employee handwashing facilities inadequate for establishments handling exposed foods,"43 BOGART ST
BROOKLYN, NY 11206
(40.705124, -73.933249)"
Kings,07/06/2017,ABDUL RAKIB A ZINDANI,NEIGHBORHOOD DELI GROCY,315 MARCUS GARVEY BLVD,BROOKLYN,NY,11221,11B," Not wearing clean outer garments, effective hair restraints or secure jewelry","315 MARCUS GARVEY BLVD
BROOKLYN, NY 11221
(40.686639, -73.938773)"
Kings,06/07/2017,B&N FOOD CORP,B&N FOOD,152 ALBANY AVE,BROOKLYN,NY,11213,10A,Exterior of unsuitable construction or not in good physical repair,"152 ALBANY AVE
BROOKLYN, NY 11213
(40.675363, -73.938847)"
New York,06/01/2017,CAFE BRAVO INC,CAFE BRAVO,352 9TH AVE,NEW YORK,NY,10001,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","352 9TH AVE
NEW YORK, NY 10001
(40.750972, -73.998072)"
Kings,05/30/2017,FLEISHERS BROOKLYN LLC,FLEISHERS GRASS FED,192 5TH AVE ,BROOKLYN,NY,11217,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","192 5TH AVE
BROOKLYN, NY 11217
(40.67687, -73.980153)"
New York,06/12/2017,LA PARADA GROCERY & MEAT MKT CORP,LA ECONOMIA,706 W 177TH ST,NEW YORK,NY,10033,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","706 W 177TH ST
NEW YORK, NY 10033
(40.847621, -73.93837)"
Bronx,05/10/2017,MEAT MARKET JAZMIN II CORP,MEAT MARKET JAZMIN II,2356 GRAND CONCOURSE STORE #1,BRONX,NY,10458,11B," Not wearing clean outer garments, effective hair restraints or secure jewelry","2356 GRAND
BRONX, NY 10458
(40.86122, -73.904351)"
Kings,04/26/2017,GNSL LLC,EDIBLE ARRANGEMENTS,1357 FULTON ST,BROOKLYN,NY,11216,14B,"Insect, birds or other vermin observed within the establishment (not likely to result in product contamination)","1357 FULTON ST
BROOKLYN, NY 11216
(40.680251, -73.947005)"
New York,06/12/2017,LA PARADA GROCERY & MEAT MKT CORP,LA ECONOMIA,706 W 177TH ST,NEW YORK,NY,10033,15E,Unused equipment or materials improperly stored or in an unclean condition,"706 W 177TH ST
NEW YORK, NY 10033
(40.847621, -73.93837)"
Kings,06/26/2017,13TH AVENUE SUPERMARKET LLC,GOURMET GLATT MARKET,1274 39TH ST,BROOKLYN,NY,11218,10D,"Refuse containers not clean, covered, in good repair or removed at sufficient intervals","1274 39TH ST
BROOKLYN, NY 11218
(40.640955, -73.986828)"
Onondaga,05/10/2017,LIBERTY GAS&CONVENIENCE STORE LLC,LIBERTY GAS&CONVENIENCE,200 S MAIN ST,N SYRACUSE,NY,13212,14A,Evidence of rodents observed (not likely to result in product contamination),"200 S MAIN ST
N SYRACUSE, NY 13212
(43.134498, -76.130143)"
Kings,03/03/2017,NAEEB ADEL M,NEW WAY DELI GROCERY,764 ROGERS AVE,BROOKLYN,NY,11226,09A,Handwashing facilities improperly installed or maintained,"764 ROGERS AVE
BROOKLYN, NY 11226
(40.652414, -73.952654)"
Kings,06/23/2017,ORGANIC PLANET CORP,ORGANIC PLANET,43 BOGART ST UNIT D ,BROOKLYN,NY,11206,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","43 BOGART ST
BROOKLYN, NY 11206
(40.705124, -73.933249)"
Westchester,04/17/2017,LOS ABUELOS GROCERY CORP,LOS ABUELOS GROCERY,37 E 3RD ST,MT VERNON,NY,10550,09G,Sanitizing test devices not in use where required,"37 E 3RD ST
MT VERNON, NY 10550
(40.907271, -73.833176)"
Richmond,06/16/2017,FRENCH TART CHEZ LAURENT CORP,FRENCH TART THE,1141 N RAILROAD AVE,STATEN ISLAND,NY,10306,12B,"Food or ingredient storage containers are not clean, covered or properly identified","1141 N RAILROAD AVE
STATEN ISLAND, NY 10306
(40.579309, -74.10955)"
Kings,06/26/2017,13TH AVENUE SUPERMARKET LLC,GOURMET GLATT MARKET,1274 39TH ST,BROOKLYN,NY,11218,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","1274 39TH ST
BROOKLYN, NY 11218
(40.640955, -73.986828)"
Onondaga,05/23/2017,APHONE FOODS INC,APHONE FOODS,826 BUTTERNUT ST,SYRACUSE,NY,13208,12B,"Food or ingredient storage containers are not clean, covered or properly identified","826 BUTTERNUT ST
SYRACUSE, NY 13208
(43.062602, -76.144202)"
New York,05/23/2017,7TH AVE HARLEM FOOD CORP,7TH AVE HARLEM FOOD,2299 7TH AVE,NEW YORK,NY,10030,09E,Lighting or ventilation is inadequate,"2299 7TH AVE
NEW YORK, NY 10030
(40.81516, -73.943685)"
Bronx,05/02/2017,AGOGO AFRICAN TRADING CORP,AGOGO,1347 EDWARD L GRANT HWY,BRONX,NY,10452,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","1347 EDWARD L GRANT HWY
BRONX, NY 10452
(40.840204, -73.921498)"
Kings,05/01/2017,SG CONVENIENCE CORP,SG CONVENIENCE,730 KINGS HWY,BROOKLYN,NY,11223,09A,Handwashing facilities improperly installed or maintained,"730 KINGS HWY
BROOKLYN, NY 11223
(40.606425, -73.964781)"
Oneida,03/24/2017,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL #12183,1033 MOHAWK ST,UTICA,NY,13501,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","1033 MOHAWK ST
UTICA, NY 13501
(43.093035, -75.220822)"
New York,05/31/2017,YOUNG FISH LJ MARKET INC,YOUNG FISH LJ,2004 3RD AVE,NEW YORK,NY,10029,10A,Exterior of unsuitable construction or not in good physical repair,"2004 3RD AVE
NEW YORK, NY 10029
(40.794222, -73.942741)"
Richmond,05/18/2017,CAKES R US INC,LA DOLCE BAKERY,6321 AMBOY RD,STATEN ISLAND,NY,10309,15F,Storage cabinets or shelves are not clean or in good repair,"6321 AMBOY RD
STATEN ISLAND, NY 10309
(40.523179, -74.21621)"
Kings,04/14/2017,H&C FOOD INC,DZH IMPORT & EXPORT,1300 METROPOLITAN AVE,BROOKLYN,NY,11237,10B,Establishment has insufficient space to accommodate operations,"1300 METROPOLITAN AVE
BROOKLYN, NY 11237
(40.713925, -73.925414)"
Richmond,05/12/2017,A&S TWINS INC,BROTHERS BAGELS&DELI,262 NORWAY AVE,STATEN ISLAND,NY,10305,09E,Lighting or ventilation is inadequate,"262 NORWAY AVE
STATEN ISLAND, NY 10305
(40.592251, -74.077792)"
Kings,05/17/2017,WEST 6 FRUITS&VEGETABLE STORE INC,WEST 6 FRUITS & VEGETAB,294 KINGS HWY,BROOKLYN,NY,11223,14B,"Insect, birds or other vermin observed within the establishment (not likely to result in product contamination)","294 KINGS HWY
BROOKLYN, NY 11223
(40.60512, -73.979556)"
Bronx,06/28/2017,1539 BOYNTON GOURMET & GRILL INC,1539 BOYNTON GOURMET &,1539 WESTCHESTER AVENUE,BRONX,NY,10472,14C,Evidence of pets or other domestic animals in establishment,"1539 WESTCHESTER AVENUE
BRONX, NY 10472
(40.82864, -73.878421)"
Onondaga,05/10/2017,LIBERTY GAS&CONVENIENCE STORE LLC,LIBERTY GAS&CONVENIENCE,200 S MAIN ST,N SYRACUSE,NY,13212,08A,Potentially hazardous foods are being kept below 135?F during hot-holding (rare roast beef may be served at 130?F or above),"200 S MAIN ST
N SYRACUSE, NY 13212
(43.134498, -76.130143)"
Onondaga,05/10/2017,LIBERTY GAS&CONVENIENCE STORE LLC,LIBERTY GAS&CONVENIENCE,200 S MAIN ST,N SYRACUSE,NY,13212,15F,Storage cabinets or shelves are not clean or in good repair,"200 S MAIN ST
N SYRACUSE, NY 13212
(43.134498, -76.130143)"
Kings,03/22/2017,FULTON&SARATOGA DELI CORP,FULTON&SARATOGA DELI,1961 FULTON ST,BROOKLYN,NY,11233,16D,Morgue area or bottle return area improperly maintained,"1961 FULTON ST
BROOKLYN, NY 11233
(40.678593, -73.916596)"
Richmond,05/17/2017,JAI SAI CORP,CONVENIENT FOOD MARKET,2 NEW DORP LN,STATEN ISLAND,NY,10306,10B,Establishment has insufficient space to accommodate operations,"2 NEW DORP LN
STATEN ISLAND, NY 10306
(40.575848, -74.119818)"
